,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
933,81.0,2005.0,91.54525,0.003965,0.00022,12.2,35.0,25.0,98.0,1.6,98.0,0.1,34879.72633,0.6,6.4,0.86,15.5,99.93826,29910.0,10.21484,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
934,86.0,2006.0,89.87277,0.003815,0.00021,12.4,39.0,25.0,99.0,1.53,99.0,0.1,36544.5853,0.6,6.5,0.87,16.1,99.94595,31900.0,10.39758,17.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
935,89.0,2007.0,87.85799,0.003695,0.0002,12.2,42.0,25.0,99.0,1.45,98.0,0.1,416.58397,0.6,6.7,0.873,16.1,99.95351,33560.0,10.33461,18.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
936,89.0,2008.0,86.93731,0.00362,0.00019,11.9,47.0,25.0,98.0,1.57,98.0,0.1,45413.6571,0.6,6.8,0.877,16.1,99.9609,34640.0,10.51361,18.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
937,81.1,2009.0,87.0761,0.00357,0.000185,11.8,51.0,25.0,98.0,11.28,98.0,0.1,41631.13141,0.6,7.0,0.879,16.0,99.96815,34610.0,11.301,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
938,81.3,2010.0,85.27911,0.00352,0.000175,11.7,65.0,25.1,99.0,11.2,99.0,0.1,473.34279,0.6,7.1,0.879,16.0,99.97524,35470.0,11.23902,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,81.7,2011.0,83.24079,0.003475,0.00017,11.8,74.0,25.1,99.0,11.33,99.0,0.1,4381.288,0.6,7.3,0.882,16.1,99.98218,37040.0,11.20309,19.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
940,81.5,2012.0,80.11378,0.00342,0.00017,11.5,78.0,25.0,99.0,11.44,99.0,0.1,4838.2444,0.6,7.4,0.885,16.1,99.98896,36690.0,11.31547,20.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
941,82.0,2013.0,77.29468,0.00336,0.00016,11.1,74.0,25.0,99.0,11.56,99.0,0.1,42554.1225,0.6,7.6,0.887,16.2,99.99558,37580.0,11.43573,20.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
942,82.2,2014.0,74.28436,0.00327,0.000155,11.5,83.0,25.0,98.0,11.54,98.0,0.1,42955.24287,0.6,7.7,0.89,16.2,100.0,33920.416202846165,11.57112,20.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
943,82.4,2015.0,73.08247,0.00316,0.00015,9.80463919614968,86.0,25.0,98.0,9.267391475746102,98.0,0.1,36526.7711,0.6,7.9,0.894,16.3,100.0,32530.90022718913,11.45908,21.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
944,61.0,2000.0,316.8579,0.05657,0.00823,8.87,39.95129652529977,23.7,44.0,2.89,45.0,9.5,4116.46693,8.1,1.9,0.637,12.2,79.53762,11710.0,2.90537,9.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
945,59.8,2001.0,325.046,0.055795,0.008085,9.29,41.02955037165907,23.8,44.0,3.23,45.0,10.1,3976.14887,7.9,2.0,0.633,12.3,80.1376,12230.0,3.15246,9.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
946,59.7,2002.0,331.4029,0.05507,0.00796,8.34,42.381764967599565,23.9,44.0,3.22,45.0,10.7,412.55271,7.8,2.2,0.636,12.3,80.70048,12600.0,3.33046,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
947,59.7,2003.0,335.4734,0.054245,0.0078,6.47,43.60043668581966,24.0,44.0,3.48,45.0,11.0,4892.11618,7.6,2.3,0.638,12.3,81.22711,12570.0,3.53692,10.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
948,59.7,2004.0,337.6801,0.05308,0.00765,8.13,43.965827237327176,24.2,44.0,3.26,45.0,11.1,5685.577736,7.5,2.4,0.64,12.3,81.71886,12090.0,3.3314,10.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
949,65.0,2005.0,326.2421,0.05166,0.00742,7.72,28.0,24.3,44.0,2.76,45.0,10.9,6741.293948,7.3,2.5,0.64,12.4,82.17657,13390.0,2.9341,11.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
950,61.4,2006.0,307.5847,0.050295,0.00722,8.01,52.0,24.4,44.0,2.88,45.0,10.7,727.777345,7.2,2.7,0.646,12.4,82.60249,13140.0,3.14509,11.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
951,61.6,2007.0,305.2553,0.048435,0.006955,9.02,75.0,24.5,78.0,2.86,81.0,10.0,8352.81711,7.0,2.8,0.645,12.4,82.99741,14120.0,3.1515,11.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
952,61.6,2008.0,303.9382,0.0465,0.006615,8.75,82.0,24.6,81.0,2.54,82.0,8.9,194.2746,6.9,2.9,0.651,12.4,83.36343,14370.0,2.79445,12.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
953,61.7,2009.0,299.5768,0.044775,0.00624,8.64,79.0,24.6,74.0,3.43,76.0,8.0,763.66223,6.7,3.1,0.652,12.4,83.70043,14250.0,3.83981,12.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
954,62.3,2010.0,288.3221,0.04305,0.00587,8.85,67.0,24.7,68.0,3.41,67.0,7.0,8754.113376,6.6,3.2,0.66,12.5,84.01086,14490.0,2.47557,12.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
955,62.8,2011.0,281.7711,0.04141,0.00545,8.9,75.0,24.8,75.0,3.12,75.0,6.0,1716.2258,6.5,3.4,0.664,12.5,84.29539,15410.0,2.55772,13.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
956,63.5,2012.0,269.3639,0.039605,0.00505,8.3,82.0,24.9,8.0,3.13,82.0,4.9,9774.18117,6.4,3.5,0.669,12.5,84.55587,16490.0,2.42098,13.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
957,64.6,2013.0,251.0221,0.037855,0.004625,8.86,79.0,25.0,77.0,3.98,79.0,3.7,9679.742995,6.3,3.7,0.678,12.5,84.7922,17220.0,2.84087,13.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
958,65.5,2014.0,234.6778,0.037015,0.0042,0.01,7.0,25.1,68.0,3.44,7.0,2.8,9692.163874,6.2,3.8,0.687,12.6,85.00294,14601.012137107602,2.53282,14.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
959,66.0,2015.0,228.1711,0.035995,0.00386,3.4205519168714886,8.0,25.2,79.0,3.3053193377451464,8.0,2.7,7388.984144,6.1,4.0,0.694,12.6,85.4748,13895.99490377069,2.65744,14.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
960,55.9,2000.0,303.7183,0.06675,0.01541,2.18,91.0,21.9,84.0,3.61,8.0,2.0,-4052.8089069090784,10.4,0.9,0.377,6.5,75.00136,1190.0,2.69305,4.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
961,56.3,2001.0,301.0767,0.065135,0.01444,2.25,91.0,22.1,85.0,3.71,87.0,2.3,-3583.102483751485,10.2,1.0,0.384,6.8,75.13911,1240.0,2.44617,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
962,56.6,2002.0,298.9951,0.063395,0.01361,2.08,92.0,22.3,86.0,3.75,87.0,2.5,-3717.881451372872,10.0,1.1,0.392,7.0,75.2877,1160.0,2.35142,5.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
963,57.0,2003.0,297.4003,0.061585,0.01285,2.47,94.0,22.4,87.0,4.22,87.0,2.7,-3396.026524700341,9.8,1.2,0.395,7.3,75.44097,1220.0,2.3436,5.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
964,57.3,2004.0,294.4191,0.05979,0.012135,2.51,95.0,22.6,88.0,4.35,87.0,2.9,-3211.380627505161,9.6,1.3,0.404,7.6,75.58038,1340.0,2.51868,5.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
965,57.7,2005.0,290.4332,0.05808,0.011415,2.26,95.0,22.7,94.0,4.97,95.0,3.0,-2767.196807320608,9.4,1.4,0.412,7.8,75.72826,1320.0,2.84288,6.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
966,58.2,2006.0,283.9621,0.056525,0.01074,2.93,95.0,22.9,94.0,5.52,95.0,3.0,-2165.818381243618,9.2,1.5,0.415,8.1,75.88463,1330.0,3.34373,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
967,58.5,2007.0,282.4788,0.055075,0.010135,2.64,97.0,23.0,94.0,5.76,95.0,3.1,-1946.7150692450232,8.9,1.6,0.42,8.4,76.04948,1380.0,3.58608,6.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
968,58.7,2008.0,282.8544,0.05383,0.009575,2.79,98.0,23.1,96.0,5.95,96.0,3.0,-1761.5623570317402,8.7,1.7,0.426,8.6,76.22301,1460.0,3.54212,7.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
969,59.0,2009.0,282.7196,0.05243,0.009105,2.99,97.0,23.3,97.0,5.85,98.0,2.7,-1866.6816306216933,8.5,1.9,0.434,8.9,76.40444,1510.0,3.49983,7.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
970,59.3,2010.0,282.4328,0.05109,0.008625,3.48,97.0,23.4,97.0,5.75,97.0,2.1,-1807.3143041185103,8.3,2.0,0.439,8.8,76.59435,1570.0,3.35063,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
971,59.8,2011.0,275.2737,0.049715,0.00813,3.41,96.0,23.5,95.0,6.24,96.0,1.8,-1291.2838558295334,8.1,2.1,0.441,8.7,76.79232,1480.0,4.01442,8.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
972,62.0,2012.0,269.0113,0.04839,0.007705,0.01,98.0,23.6,98.0,6.12,98.0,1.4,-2021.0847647638293,7.9,2.2,0.44,8.8,76.99876,1560.0,3.92425,8.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
973,66.0,2013.0,266.0694,0.04704,0.00726,0.01,97.0,23.7,96.0,6.49,97.0,1.6,-1712.0589359453297,7.7,2.4,0.445,8.9,77.21253,1620.0,4.06464,9.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
974,68.0,2014.0,266.7069,0.045825,0.006925,0.01,96.0,23.8,97.0,7.34,96.0,1.7,577.7012038539106,7.6,2.5,0.449,8.9,77.4333,5062.308302898593,3.45647,9.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
975,61.1,2015.0,264.8436,0.044685,0.006535,1.9443493397905627,97.0,23.9,96.0,4.207857635153509,97.0,1.7,1701.6450739482825,7.4,2.7,0.45,8.9,77.66074,7809.003755346486,3.09995,9.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
976,71.8,2000.0,128.5191,0.034115,0.001225,3.28,55.0,25.8,81.0,6.94,8.0,0.1,691.997711,3.1,2.8,0.0,11.4,92.97521,2700.0,7.39699,13.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
977,73.0,2001.0,124.6956,0.03163,0.00114,2.76,61.0,25.9,83.0,7.82,87.0,0.1,733.974142,3.1,2.9,0.673,11.7,93.20199,2840.0,7.37039,14.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
978,71.7,2002.0,151.5731,0.02895,0.00107,2.72,51.0,26.0,89.0,8.72,84.0,0.1,779.3845935,3.0,3.0,0.677,11.8,93.46075,3040.0,8.0338,14.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
979,72.7,2003.0,143.8046,0.02639,0.00093,3.36,48.0,26.1,74.0,8.49,75.0,0.1,928.18227,3.0,3.1,0.684,11.8,93.75501,3460.0,8.25549,14.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
980,72.3,2004.0,148.4381,0.02388,0.000855,3.74,64.0,26.2,66.0,8.53,78.0,0.1,127.367228,2.9,3.2,0.694,12.0,94.04644,3820.0,8.31637,15.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
981,73.9,2005.0,144.4563,0.02164,0.0008,4.7,79.0,26.3,82.0,8.6,82.0,0.1,153.57521,2.9,3.3,0.703,12.2,94.33504,4250.0,8.30393,15.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
982,73.9,2006.0,144.8065,0.019695,0.00067,6.18,84.0,26.4,89.0,8.39,88.0,0.1,1872.68416,2.8,3.5,0.714,12.6,94.62092,4810.0,7.84627,16.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
983,74.4,2007.0,140.1713,0.017815,0.0006,8.65,94.0,26.5,88.0,8.17,98.0,0.1,2492.12878,2.8,3.7,0.722,12.5,94.90408,5470.0,7.64387,16.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
984,73.9,2008.0,149.7044,0.01625,0.00057,7.17,89.0,26.6,9.0,8.99,92.0,0.1,3174.9491,2.7,3.9,0.735,13.1,95.18443,5630.0,8.68152,17.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
985,73.2,2009.0,156.3787,0.014865,0.000515,6.66,54.0,26.7,93.0,1.19,88.0,0.1,276.588512,2.7,4.2,0.734,12.8,95.46198,5440.0,9.83543,17.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
986,73.8,2010.0,156.7567,0.013755,0.00049,7.24,95.0,26.8,88.0,1.5,92.0,0.1,2964.47734,2.7,4.4,0.738,13.3,95.73682,5730.0,9.54539,18.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
987,73.9,2011.0,153.2922,0.01297,0.000425,8.14,89.0,27.0,88.0,9.38,94.0,0.1,3725.63221,2.7,4.8,0.742,13.3,96.00888,6140.0,8.3881,18.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
988,74.2,2012.0,157.2467,0.01226,0.000395,7.71,92.0,27.1,93.0,8.57,92.0,0.1,4142.869175,2.7,5.1,0.749,13.4,96.27824,6760.0,8.37314,19.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
989,74.5,2013.0,157.7279,0.011645,0.00037,5.91,96.0,27.2,94.0,7.25,93.0,0.1,4274.376857,2.7,5.5,0.755,13.5,96.54476,7040.0,8.39572,19.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
990,74.5,2014.0,155.2236,0.0111,0.000345,6.13,91.0,27.3,91.0,7.42,91.0,0.1,4429.6575,2.7,6.0,0.759,13.5,97.64145,12791.326409235357,8.43882,20.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
991,74.4,2015.0,156.4024,0.010455,0.000325,5.900558506202117,94.0,27.5,91.0,7.258386494261316,94.0,0.1,3764.64912,2.7,6.4,0.768,13.9,97.91409,13622.373142910299,7.93236,21.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
992,78.0,2000.0,95.18253,0.00442,0.00025,12.91,84.0,25.8,94.0,1.1,9.0,0.1,23718.7467,1.2,6.4,0.855,16.2,100.0,25510.0,9.83732,16.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,78.3,2001.0,91.75372,0.00431,0.00024,12.46,86.0,25.8,96.0,1.15,93.0,0.1,23687.31689,1.2,6.5,0.86,16.2,100.0,26430.0,9.87247,16.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
994,78.4,2002.0,90.52849,0.004205,0.000235,12.25,87.0,25.9,97.0,1.4,93.0,0.1,2525.16445,1.2,6.6,0.867,16.3,100.0,27070.0,10.11682,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
995,78.5,2003.0,89.13315,0.004095,0.000225,11.92,9.0,26.0,96.0,1.62,97.0,0.1,3359.95215,1.1,6.8,0.872,16.3,100.0,28130.0,10.33756,17.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
996,79.1,2004.0,85.06435,0.00398,0.000215,11.83,88.0,26.0,96.0,1.37,96.0,0.1,34165.9343,1.1,6.9,0.877,16.4,100.0,29920.0,10.08033,17.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
997,79.2,2005.0,84.31704,0.003865,0.00021,11.67,9.0,26.1,95.0,1.52,96.0,0.1,34696.6292,1.1,7.0,0.884,16.4,100.0,31470.0,10.2277,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
998,79.6,2006.0,83.26955,0.003755,0.0002,11.76,87.0,26.1,94.0,1.34,96.0,0.1,36447.87232,1.1,7.2,0.892,16.5,100.0,34260.0,10.11683,18.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
999,79.8,2007.0,82.03281,0.00367,0.000195,11.5,86.0,26.2,95.0,1.18,96.0,0.1,41814.8191,1.1,7.3,0.898,16.6,100.0,36120.0,9.97119,18.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,79.9,2008.0,80.71452,0.00362,0.00019,11.36,87.0,26.2,95.0,1.39,96.0,0.1,45699.19832,1.1,7.5,0.903,16.6,100.0,37550.0,10.15739,19.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,80.0,2009.0,79.57322,0.003585,0.00018,11.22,88.0,26.3,95.0,11.4,96.0,0.1,41732.7725,1.1,7.7,0.906,16.7,100.0,36860.0,11.13983,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,81.0,2010.0,77.52488,0.00355,0.000175,11.2,88.0,26.3,94.0,11.25,95.0,0.1,41785.55691,1.1,7.8,0.907,16.7,100.0,39150.0,11.0054,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,85.0,2011.0,75.34191,0.00352,0.000175,11.2,88.0,26.4,94.0,1.93,95.0,0.1,4681.32796,1.1,8.0,0.912,16.8,100.0,41910.0,10.72054,20.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,86.0,2012.0,72.74102,0.00348,0.000165,11.18,88.0,26.4,94.0,1.99,95.0,0.1,4465.24891,1.1,8.2,0.916,16.9,100.0,42860.0,10.7769,20.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,86.0,2013.0,72.63354,0.003395,0.00016,10.94,88.0,26.5,94.0,11.16,95.0,0.1,4653.91143,1.1,8.4,0.919,16.9,100.0,44540.0,10.93191,21.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,89.0,2014.0,69.93346,0.003185,0.000155,11.03,88.0,26.5,94.0,11.3,95.0,0.1,4792.65288,1.1,8.5,0.92,17.0,100.0,19757.200479877283,10.96046,21.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,81.0,2015.0,71.19309,0.002885,0.000145,10.29630698682584,88.0,26.5,94.0,9.221401626820793,95.0,0.1,41176.88158,1.1,8.7,0.924,17.1,100.0,38469.14005283932,11.08801,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,57.2,2000.0,309.8592,0.06714,0.009705,1.6,75.9736525679732,22.6,88.0,3.0,88.0,3.6,263.1124679,9.4,0.7,0.48,7.7,64.46381,1720.0,2.83516,5.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1009,57.4,2001.0,310.2513,0.06565,0.009245,1.49,70.60001185373085,22.7,81.0,3.56,79.0,3.5,273.6596668,9.2,0.8,0.485,8.0,65.3511,1810.0,3.21807,5.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1010,57.6,2002.0,309.7116,0.06433,0.00887,1.6,8.0,22.8,8.0,3.7,78.0,3.5,39.484473,9.0,0.9,0.484,7.6,66.34829,1870.0,2.82558,6.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1011,57.9,2003.0,309.1527,0.063255,0.00858,1.53,8.0,22.9,8.0,3.12,8.0,3.4,373.2815537,8.8,0.9,0.489,7.9,67.34624,1950.0,2.84948,6.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1012,58.3,2004.0,307.1549,0.062215,0.00829,1.46,8.0,23.1,81.0,3.96,8.0,3.2,423.1936389,8.6,1.0,0.491,7.7,68.34537,2060.0,2.94254,6.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1013,58.9,2005.0,302.8389,0.06098,0.008045,1.5,84.0,23.2,85.0,4.51,84.0,3.1,498.172394,8.3,1.1,0.499,8.1,69.34496,2220.0,3.82583,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1014,59.4,2006.0,297.5973,0.05943,0.007845,1.7,84.0,23.3,84.0,4.64,84.0,2.9,922.9351677,8.1,1.2,0.51,8.7,70.34588,2390.0,3.80757,7.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1015,59.9,2007.0,291.0903,0.057685,0.007575,1.25,94.0,23.4,94.0,5.3,94.0,2.6,19.686718,7.9,1.2,0.519,9.1,71.34811,2540.0,3.95669,7.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1016,63.0,2008.0,283.4604,0.05577,0.007285,1.78,93.0,23.4,92.0,4.85,93.0,2.2,1224.41554,7.7,1.3,0.53,9.8,72.35184,2740.0,4.13669,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1017,66.0,2009.0,275.5909,0.053735,0.006925,1.76,94.0,23.5,94.0,5.17,94.0,2.1,186.76538,7.5,1.4,0.542,10.4,73.35655,2810.0,4.6195,8.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1018,69.0,2010.0,269.4608,0.051665,0.006595,1.69,94.0,23.6,94.0,5.33,94.0,1.9,1312.67557,7.3,1.5,0.547,10.5,74.36338,2960.0,4.60781,8.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1019,61.2,2011.0,263.1473,0.04971,0.00618,1.64,91.0,23.7,91.0,4.81,91.0,1.3,1574.978653,7.1,1.6,0.554,10.9,75.37181,3340.0,4.67427,9.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1020,61.6,2012.0,254.8016,0.047805,0.005805,0.01,92.0,23.7,91.0,4.79,92.0,0.9,1629.8222,6.9,1.7,0.563,11.2,76.38178,3540.0,4.11768,9.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1021,61.9,2013.0,250.1111,0.046085,0.0055,0.01,9.0,23.8,91.0,4.63,9.0,0.9,1814.492297,6.7,1.8,0.57,11.5,77.393,3880.0,4.62301,9.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1022,62.1,2014.0,247.7805,0.04465,0.005175,0.01,98.0,23.8,93.0,3.56,98.0,0.8,1432.227943,6.5,1.9,0.576,11.7,78.40562,5590.973854840813,4.10045,10.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1023,62.4,2015.0,244.9496,0.043305,0.00491,2.55308349565027,88.0,23.9,88.0,4.921060370262637,88.0,0.7,1361.11395,6.4,2.0,0.575,11.4,79.41982,4271.062141025723,4.62171,10.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1024,78.2,2000.0,82.35298,0.005495,0.00023,8.48,89.0,26.7,89.0,7.6,89.0,0.1,1242.95373,0.9,9.0,0.794,13.9,99.58681,18340.0,6.970901435167704,18.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,78.7,2001.0,80.92191,0.005045,0.000205,8.62,9.0,26.7,9.0,8.47,91.0,0.1,12538.17883,0.8,9.3,0.801,14.2,99.62233,19920.0,7.372581150697563,18.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,79.0,2002.0,79.00932,0.004665,0.000185,8.09,91.0,26.8,92.0,8.72,92.0,0.1,1411.31339,0.8,9.6,0.811,14.6,99.65945,21490.0,7.598214372480214,19.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1027,79.1,2003.0,79.50777,0.00436,0.00018,9.46,92.0,26.8,93.0,8.61,94.0,0.1,18477.57841,0.8,9.9,0.823,15.2,99.69575,22420.0,7.934179027032478,19.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1028,79.2,2004.0,79.86044,0.004075,0.00018,9.56,92.0,26.9,95.0,8.3,95.0,0.1,21955.149,0.8,10.2,0.83,15.3,99.73127,23720.0,8.14957,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,79.3,2005.0,78.98206,0.003815,0.00018,9.95,93.0,26.9,96.0,9.36,96.0,0.1,22551.73574,0.8,10.5,0.839,15.6,99.76599,24020.0,8.62668,20.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,79.7,2006.0,75.51596,0.003605,0.00018,9.42,94.0,27.0,98.0,9.34,98.0,0.1,2481.15781,0.8,10.8,0.85,16.3,99.79994,26230.0,8.31032,20.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1031,79.4,2007.0,78.16644,0.00348,0.000185,9.67,95.0,27.0,99.0,9.41,99.0,0.1,28827.32636,0.8,11.1,0.855,16.4,99.83311,27000.0,8.45271,21.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,79.9,2008.0,75.04729,0.00341,0.000175,9.51,95.0,27.0,99.0,9.76,99.0,0.1,31997.2821,0.8,11.4,0.853,15.9,99.86555,28770.0,8.8863,21.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,80.0,2009.0,75.96898,0.003375,0.000175,9.08,95.0,27.0,99.0,9.76,99.0,0.1,2971.973,0.8,11.7,0.857,16.2,99.89722,29000.0,9.46853,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,83.0,2010.0,73.57458,0.00335,0.000175,9.0,95.0,27.1,99.0,9.18,99.0,0.1,26917.75898,0.8,12.0,0.859,16.4,99.92817,27590.0,9.55973,22.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,85.0,2011.0,73.31496,0.003325,0.000175,8.02,95.0,27.1,99.0,9.77,99.0,0.1,25916.29353,0.7,12.3,0.86,16.7,99.9584,26260.0,9.09825,22.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1036,84.0,2012.0,72.4379,0.003295,0.00017,8.2,98.0,27.1,99.0,9.24,99.0,0.1,22242.68193,0.7,12.6,0.858,16.8,99.98792,25680.0,8.88319,23.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,86.0,2013.0,68.26965,0.003255,0.00017,7.46,98.0,27.1,99.0,9.26,99.0,0.1,21874.8195,0.7,12.9,0.86,17.1,100.0,25630.0,8.41497,23.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,88.0,2014.0,66.8774,0.003215,0.00016,7.53,96.0,27.1,99.0,8.8,99.0,0.1,21673.7817,0.7,13.2,0.862,17.2,99.99999,36921.57623322241,7.94989,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,81.0,2015.0,67.58637,0.00316,0.000145,5.907438438651781,96.0,27.1,99.0,7.075760530740425,99.0,0.1,187.78991,0.7,13.5,0.865,17.2,100.0,28041.080326934938,8.08989,24.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,74.0,2000.0,182.0508,0.01232,0.000485,9.4,96.64308279324337,25.3,97.0,6.62,97.0,0.1,5117.589923,4.3,4.1,0.0,14.1,93.30764,7210.0,5.32375,13.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1041,77.0,2001.0,178.1738,0.01211,0.0006,9.61,96.0,25.4,96.0,7.67,96.0,0.1,519.958715,4.3,4.4,0.0,14.3,93.53996,7090.0,5.5844,13.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1042,79.0,2002.0,175.2476,0.012685,0.000485,10.71,98.0,25.5,98.0,6.67,98.0,0.1,5292.232379,4.2,4.6,0.0,14.4,93.77227,7380.0,5.97499,14.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
